Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Eb,c_vol,True,True,-14.727536592534065,7.0,two-sided,1.5919679820421258e-06,8899.964,-7.363835288116378
parameter,Eb,d_B1corr_a,True,True,-108.30459891550555,7.0,two-sided,1.5081371378908433e-12,1.254e+09,-54.15229945775276
parameter,Eb,d_B1corr_l,True,True,-108.30459891550555,7.0,two-sided,1.5081371378908433e-12,1.254e+09,-54.15229945775276
parameter,Eb,d_BAT,True,True,-34.81350218548273,7.0,two-sided,4.18561674966367e-09,1.41e+06,-17.45047812016404
parameter,Eb,d_CL,True,True,-5.457596960706997,7.0,two-sided,0.0009482921956521551,43.044,-2.344284123859422
parameter,Eb,d_R10_a,True,True,-29.878605570264945,7.0,two-sided,1.2125481439979317e-08,5.679e+05,-17.82697360281651
parameter,Eb,d_R10_l,True,True,-33.92367668696699,7.0,two-sided,5.012572819084632e-09,1.209e+06,-16.934899582245247
parameter,Eb,d_R20s_a,True,True,-2261.458790481403,7.0,two-sided,8.730771146692956e-22,1.389e+10,-1130.729395240726
parameter,Eb,d_R20s_l,True,True,-2261.458790481403,7.0,two-sided,8.730771146692956e-22,1.389e+10,-1130.729395240726
parameter,Eb,d_S0_a,True,True,-11.190026979055316,7.0,two-sided,1.014891449243169e-05,1859.295,-5.595029085867997
parameter,Eb,d_S0_l,True,True,-10.37615554399641,7.0,two-sided,1.6763183915969627e-05,1219.035,-5.1880937997928305
parameter,Eb,d_T1_1,True,True,-32.97185972837579,7.0,two-sided,6.110807294889373e-09,1.02e+06,-16.636221109127796
parameter,Eb,d_T1_2,True,True,-30.213678999094068,7.0,two-sided,1.1220905727056285e-08,6.069e+05,-14.986636239692038
parameter,Eb,d_T1_3,True,True,-33.35889803958408,7.0,two-sided,5.634044620810758e-09,1.094e+06,-16.599860096188245
parameter,Eb,d_dose,True,True,2.6064360232955552,7.0,two-sided,0.03509486581160015,2.477,1.2373549637191077
parameter,Eb,d_kbh,True,True,5.013352538956345,7.0,two-sided,0.0015419315653369913,29.017,2.506063467854114
parameter,Eb,d_khe,True,True,5.005880605375746,7.0,two-sided,0.0015549479489942925,28.82,2.501921402843457
parameter,Eb,d_tmax,True,True,-26.512984968327448,7.0,two-sided,2.7808344056208994e-08,2.794e+05,-13.257040364793724
parameter,Eb,d_vol,True,True,-15.638775619362503,7.0,two-sided,1.0573445314725661e-06,1.259e+04,-7.819287222201578
parameter,Eb,dose_tolerance,True,True,-6.313084578171232,7.0,two-sided,0.00039911093910295685,87.323,-3.156542289085616
parameter,Eb,dt,True,True,-6.313084578171232,7.0,two-sided,0.00039911093910295685,87.323,-3.156542289085616
parameter,Eb,field_strength,True,True,-334.9524085540265,7.0,two-sided,5.582248528011841e-16,1.095e+12,-167.4762042770131
parameter,Eb,r_CL,True,True,101.35783334126491,7.0,two-sided,2.398024710776343e-12,8.428e+08,35.306483439950135
parameter,Eb,r_kbh,True,True,10.297165903583473,7.0,two-sided,1.7632605327670018e-05,1168.337,4.880110638505332
parameter,Eb,r_khe,True,True,114.00866250709349,7.0,two-sided,1.0531319494707321e-12,1.706e+09,38.82118015468302
parameter,Eb,rate,True,True,-108.30459891550555,7.0,two-sided,1.5081371378908433e-12,1.254e+09,-54.15229945775276
parameter,Eb,ve,True,True,-10.467122959942737,7.0,two-sided,1.5821606591018317e-05,1279.713,-5.431174071773454
parameter,Eb,vh,True,True,-26.234111034960875,7.0,two-sided,2.992514555365852e-08,2.625e+05,-12.73988327362263
parameter,Eb,weight,True,True,-23.155178524380094,7.0,two-sided,7.107387647142511e-08,1.254e+05,-11.566051112691197
parameter,Eo,H,True,True,-10.876091146202924,7.0,two-sided,1.2267050643152074e-05,1585.064,-5.438045573101463
parameter,Eo,TS,True,True,-18.80889568010566,7.0,two-sided,2.983688430549156e-07,3.693e+04,-10.7246815754949
parameter,Eo,Tg,True,True,-5.591564096257477,7.0,two-sided,0.0008231890233381966,48.299,-2.792117414641977
parameter,Eo,Thl,True,True,-17.5329684070464,7.0,two-sided,4.83457231368303e-07,2.449e+04,-8.890141763624518
parameter,Eo,To,True,True,-8.357547551405156,7.0,two-sided,6.887380685671327e-05,373.652,-4.17384083134517
parameter,Eo,To_e,True,True,-7.185721469579455,7.0,two-sided,0.00017967387657697866,168.566,-3.593319752520543
parameter,Eo,a_CL,True,True,12.890072253365537,7.0,two-sided,3.9283294682365466e-06,4142.087,5.794960014396948
parameter,Eo,a_kbh,True,True,8.294873284651361,7.0,two-sided,7.228839021066376e-05,358.892,4.143131650720461
parameter,Eo,a_khe,True,True,8.378867325076211,7.0,two-sided,6.775412881665744e-05,378.79,4.1765595702201495
parameter,Eo,c_B1corr_a,True,True,-34.28308027714298,7.0,two-sided,4.657926819903751e-09,1.287e+06,-17.14154013857149
parameter,Eo,c_B1corr_l,True,True,-34.28308027714298,7.0,two-sided,4.657926819903751e-09,1.287e+06,-17.14154013857149
parameter,Eo,c_BAT,True,True,-44.466530725507035,7.0,two-sided,7.599191807334666e-10,6.073e+06,-22.303885522406116
parameter,Eo,c_CL,True,True,-8.959826316220484,7.0,two-sided,4.39160803632523e-05,543.909,-4.879703542492669
parameter,Eo,c_R10_a,True,True,-13.175968582922126,7.0,two-sided,3.387397465889818e-06,4694.981,-7.4765265282769695
parameter,Eo,c_R10_l,True,True,-23.9303425178744,7.0,two-sided,5.658679426673517e-08,1.524e+05,-13.667361671427598
parameter,Eo,c_R20s_a,True,True,-842.888159345977,7.0,two-sided,8.737198805076382e-19,1.304e+10,-421.44407967299065
parameter,Eo,c_R20s_l,True,True,-842.888159345977,7.0,two-sided,8.737198805076382e-19,1.304e+10,-421.44407967299065
parameter,Eo,c_S0_a,True,True,-8.713542986875709,7.0,two-sided,5.261968753023445e-05,467.682,-4.356846038274127
parameter,Eo,c_S0_l,True,True,-12.981606670486048,7.0,two-sided,3.745110789367786e-06,4312.795,-6.490769932339087
